Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Product Bought Together (product.metafields.bls.bought_together),Countdown Timer (product.metafields.bls.countdown_timer),Custom product badge (product.metafields.bls.custom_product_badge),Information product tab (product.metafields.bls.information_product_tab),Short Description (product.metafields.bls.short_description),Add your name here (product.metafields.custom.add_your_name_here),Product grouped (product.metafields.custom.product_grouped),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Custom id identifier for product (product.metafields.kwik-cart.custom-id),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Low stock threshold (product.metafields.sam.lowstockthreshold),Hide product from search (product.metafields.seo.hidden),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Included / Intl Market,Price / Intl Market,Compare At Price / Intl Market,Status
bottle-green-handwoven-handcrafted-gajji-silk-chandmukhi-dupatta-copy,BOTTLE GREEN HANDWOVEN HANDCRAFTED GAJJI SILK CHANDMUKHI DUPATTA,"<p>Bottle Green Handwoven handcrafted Gajji  Silk Chandmukhi  dupatta</p>
<p>size: 2.5 mtrs x 44""</p>
<p>a slight difference in shade could be due to the camera &amp; lights. embrace the imperfection !! happy handloom</p>
<p>dry clean only</p>",Weavekala,,"",SILK DUPATTA,true,Title,Default Title,,,,,,,,,300.0,shopify,1,deny,manual,8999.00,,true,true,,,,,80076570,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/3280F137-B315-48AF-AFCC-925E80567757.jpg?v=1779533704,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
bottle-green-handwoven-handcrafted-gajji-silk-chandmukhi-dupatta-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/B9CFF401-B167-48F4-B44A-C09169CFEDCD.jpg?v=1779533704,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottle-green-handwoven-handcrafted-gajji-silk-chandmukhi-dupatta-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/22D30C59-A98D-4877-840F-24778AA1979B.jpg?v=1779533704,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maroon-handwoven-handcrafted-gajji-silk-chandmukhi-dupatta-copy,MAROON HANDWOVEN HANDCRAFTED GAJJI SILK CHANDMUKHI DUPATTA,"<p>Maroon Handwoven handcrafted Gajji  Silk Chandmukhi  dupatta</p>
<p>size: 2.5 mtrs x 44""</p>
<p>a slight difference in shade could be due to the camera &amp; lights. embrace the imperfection !! happy handloom</p>
<p>dry clean only</p>",Weavekala,,"",SILK DUPATTA,true,Title,Default Title,,,,,,,,,300.0,shopify,1,deny,manual,8999.00,,true,true,,,,,58220314,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/6F7A6189-AAB2-49EA-8F47-FFD1093A8753.jpg?v=1779533574,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
maroon-handwoven-handcrafted-gajji-silk-chandmukhi-dupatta-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/39CA31D2-BB02-4000-AAD5-73D787E64F77.jpg?v=1779533574,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maroon-handwoven-handcrafted-gajji-silk-chandmukhi-dupatta-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/0E3CE36B-3545-4DF0-A622-3F3805E64B00.jpg?v=1779533574,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
red-handwoven-handcrafted-gajji-silk-chandmukhi-dupatta-copy,RED HANDWOVEN HANDCRAFTED GAJJI SILK CHANDMUKHI DUPATTA,"<p>Red Handwoven handcrafted Gajji  Silk Chandmukhi  dupatta</p>
<p>size: 2.5 mtrs x 44""</p>
<p>a slight difference in shade could be due to the camera &amp; lights. embrace the imperfection !! happy handloom</p>
<p>dry clean only</p>",Weavekala,,"",SILK DUPATTA,true,Title,Default Title,,,,,,,,,300.0,shopify,1,deny,manual,8999.00,,true,true,,,,,40558362,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/C3E27F70-9BC4-41FC-94EC-F1E98C81E88D.jpg?v=1779533413,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
red-handwoven-handcrafted-gajji-silk-chandmukhi-dupatta-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/8CE3B117-B53E-4056-BB32-55556A49BA25.jpg?v=1779533413,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
red-handwoven-handcrafted-gajji-silk-chandmukhi-dupatta-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/C1FCCD2B-7AB5-46A9-B7AA-560112C04351.jpg?v=1779533413,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
red-handwoven-handcrafted-gajji-silk-chandmukhi-dupatta-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/AF5B6836-EFDD-4F36-9DB0-AB7329E67F3A.jpg?v=1779533413,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
red-handwoven-handcrafted-gajji-silk-chandmukhi-dupatta-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/4F35FDD5-C1E6-4A9A-BE6D-E8527582CAA1.jpg?v=1779533413,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hot-pink-handwoven-handcrafted-gajji-silk-gharchola-dupatta-ggd-3-copy,HOT PINK HANDWOVEN HANDCRAFTED GAJJI SILK CHANDMUKHI DUPATTA,"<p>Hot pink Handwoven handcrafted Gajji  Silk Chandmukhi  dupatta</p>
<p>size: 2.5 mtrs x 44""</p>
<p>a slight difference in shade could be due to the camera &amp; lights. embrace the imperfection !! happy handloom</p>
<p>dry clean only</p>",Weavekala,,"",SILK DUPATTA,true,Title,Default Title,,,,,,,,,300.0,shopify,1,deny,manual,8999.00,,true,true,,,,,35569690,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/60170084-EF18-463B-8F15-D9BEA303AE9B.jpg?v=1779532773,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
hot-pink-handwoven-handcrafted-gajji-silk-gharchola-dupatta-ggd-3-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/0F3FABB7-B742-4C62-A4D4-6F0B45633A20.jpg?v=1779532773,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hot-pink-handwoven-handcrafted-gajji-silk-gharchola-dupatta-ggd-3-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/1B362D58-98D0-4D85-B2D4-634BFC842147.jpg?v=1779532773,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hot-pink-handwoven-handcrafted-gajji-silk-gharchola-dupatta-ggd-3-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/451742AD-8A76-4C4F-8917-799839F2A2BE.jpg?v=1779532773,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hot-pink-handwoven-handcrafted-gajji-silk-gharchola-dupatta-ggd-3-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/8B459772-E538-4B7C-96FF-E9E8F33823A4.jpg?v=1779533116,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hot-pink-handwoven-handcrafted-gajji-silk-gharchola-dupatta-ggd-3-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/7246CA8E-9B4B-495D-BD7D-206237679AC0.jpg?v=1779533116,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hot-pink-handwoven-handcrafted-gajji-silk-gharchola-dupatta-ggd-3-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/5BAB514D-0604-4562-9769-ACB98B20ADAF.jpg?v=1779533116,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
black-maroon-ajrakh-mashru-silk-kurta-with-bandhani-handcrafted-modal-silk-dupatta-copy,BLACK & MAROON AJRAKH MASHRU SILK KURTA WITH BANDHANI HANDCRAFTED MODAL SILK DUPATTA,"<p> </p>
<p> </p>
<table width=""355"">
<tbody>
<tr>
<td width=""355"">BLACK  &amp; MAROON AJRAKH MASHRU SILK KURTA WITH BANDHANI HANDCRAFTED  MODAL  SILK DUPATTA
<p>FABRIC: 2.5 MTRS METER</p>
<p>Bottom :2.5 mtr</p>
<p>DUPATTA : 2.5 MTRS * 35''</p>
<p>shipping time 15/20 days</p>
<p>A SLIGHT DIFFERENCE IN SHADE COULD BE DUE TO THE CAMERA &amp; LIGHTS. EMBRACE THE IMPERFECTION !! HAPPY HANDLOOM</p>
<p>DRY CLEAN ONLY</p>
</td>
</tr>
</tbody>
</table>
<p> </p>",Weavekala,Uncategorized,"","MASHRU, Patola, Silk",true,Title,Default Title,,,,,,,,PATOLADUPATTA001221,490.0,shopify,2,deny,manual,4499.00,,true,true,,,,,65399578,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/EAE62A76-B97F-4A01-8A37-4E1FE8889BFA.jpg?v=1779524129,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
black-maroon-ajrakh-mashru-silk-kurta-with-bandhani-handcrafted-modal-silk-dupatta-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/F13D2762-7B5C-489A-986A-D3C8D0B80E2D.jpg?v=1779524132,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
black-maroon-ajrakh-mashru-silk-kurta-with-bandhani-handcrafted-modal-silk-dupatta-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/05CF8E1D-CB3A-4BFA-B725-9E922BC63D5A.jpg?v=1779524129,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
black-maroon-ajrakh-mashru-silk-kurta-with-bandhani-handcrafted-modal-silk-dupatta-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/FF7C56E6-89FA-4F00-84DB-D742BBED4FA2.jpg?v=1779524131,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-navy-blue-ajrakh-mashru-silk-kurta-with-bandhani-handcrafted-modal-silk-dupatta-copy,DEEP NAVY  BLUE AJRAKH MASHRU SILK KURTA WITH BANDHANI HANDCRAFTED MODAL SILK DUPATTA,"<p> </p>
<p> </p>
<table width=""355"">
<tbody>
<tr>
<td width=""355"">DEEP NAVY  BLUE AJRAKH MASHRU SILK KURTA WITH BANDHANI HANDCRAFTED  MODAL  SILK DUPATTA
<p>FABRIC: 2.5 MTRS METER</p>
<p>Bottom :2.5 mtr</p>
<p>DUPATTA : 2.5 MTRS * 35''</p>
<p>shipping time 15/20 days</p>
<p>A SLIGHT DIFFERENCE IN SHADE COULD BE DUE TO THE CAMERA &amp; LIGHTS. EMBRACE THE IMPERFECTION !! HAPPY HANDLOOM</p>
<p>DRY CLEAN ONLY</p>
</td>
</tr>
</tbody>
</table>
<p> </p>",Weavekala,Uncategorized,"","MASHRU, Patola, Silk",true,Title,Default Title,,,,,,,,PATOLADUPATTA001221,490.0,shopify,1,deny,manual,4499.00,,true,true,,,,,62548762,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/24ED7AA3-782E-45CA-85F1-1A9E74420685.jpg?v=1779523911,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
deep-navy-blue-ajrakh-mashru-silk-kurta-with-bandhani-handcrafted-modal-silk-dupatta-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/3F10186F-95E3-4FD0-A5B0-0586F5F3E176.jpg?v=1779523911,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-navy-blue-ajrakh-mashru-silk-kurta-with-bandhani-handcrafted-modal-silk-dupatta-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/BBF40130-A9A7-4197-8C04-9CE48DB1F4DD.jpg?v=1779523911,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep-navy-blue-ajrakh-mashru-silk-kurta-with-bandhani-handcrafted-modal-silk-dupatta-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/F315E857-F51B-4D28-811B-53016584B9E6.jpg?v=1779523914,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blue-pink-ajrakh-mashru-silk-kurta-with-bandhani-handcrafted-modal-silk-dupatta-copy,BLUE & PINK AJRAKH MASHRU SILK KURTA WITH BANDHANI HANDCRAFTED MODAL SILK DUPATTA,"<p> </p>
<p> </p>
<table width=""355"">
<tbody>
<tr>
<td width=""355"">BLUE &amp; PINK AJRAKH MASHRU SILK KURTA WITH BANDHANI HANDCRAFTED  MODAL  SILK DUPATTA
<p>FABRIC: 2.5 MTRS METER</p>
<p>Bottom :2.5 mtr</p>
<p>DUPATTA : 2.5 MTRS * 35''</p>
<p>shipping time 15/20 days</p>
<p>A SLIGHT DIFFERENCE IN SHADE COULD BE DUE TO THE CAMERA &amp; LIGHTS. EMBRACE THE IMPERFECTION !! HAPPY HANDLOOM</p>
<p>DRY CLEAN ONLY</p>
</td>
</tr>
</tbody>
</table>
<p> </p>",Weavekala,Uncategorized,"","MASHRU, Patola, Silk",true,Title,Default Title,,,,,,,,PATOLADUPATTA001221,490.0,shopify,2,deny,manual,4499.00,,true,true,,,,,60287770,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/396FA2A9-09A5-4E1C-9A79-9051C8759686.jpg?v=1779523634,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
blue-pink-ajrakh-mashru-silk-kurta-with-bandhani-handcrafted-modal-silk-dupatta-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/E671488A-AEF3-4E57-8ED4-F142E046FA57.jpg?v=1779523635,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blue-pink-ajrakh-mashru-silk-kurta-with-bandhani-handcrafted-modal-silk-dupatta-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/43C0D1E8-6058-4588-AE16-CEE44F45064C.jpg?v=1779523635,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blue-pink-ajrakh-mashru-silk-kurta-with-bandhani-handcrafted-modal-silk-dupatta-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/EF614FCA-AFF6-4171-9D9E-C2B1A9577571.jpg?v=1779523635,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
red-ajrakh-mashru-silk-kurta-with-bandhani-handcrafted-modal-silk-dupatta-copy,BEIGE & RED AJRAKH MASHRU SILK KURTA WITH BANDHANI HANDCRAFTED MODAL SILK DUPATTA,"<p> </p>
<p> </p>
<table width=""355"">
<tbody>
<tr>
<td width=""355""> BEIGE &amp; RED AJRAKH MASHRU SILK KURTA WITH BANDHANI HANDCRAFTED  MODAL  SILK DUPATTA
<p>FABRIC: 2.5 MTRS METER</p>
<p>Bottom :2.5 mtr</p>
<p>DUPATTA : 2.5 MTRS * 35''</p>
<p>shipping time 15/20 days</p>
<p>A SLIGHT DIFFERENCE IN SHADE COULD BE DUE TO THE CAMERA &amp; LIGHTS. EMBRACE THE IMPERFECTION !! HAPPY HANDLOOM</p>
<p>DRY CLEAN ONLY</p>
</td>
</tr>
</tbody>
</table>
<p> </p>",Weavekala,Uncategorized,"","MASHRU, Patola, Silk",true,Title,Default Title,,,,,,,,PATOLADUPATTA001221,490.0,shopify,2,deny,manual,4499.00,,true,true,,,,,58059546,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/678C4704-154A-4F87-B768-A1DAD7562C36.jpg?v=1779523439,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
red-ajrakh-mashru-silk-kurta-with-bandhani-handcrafted-modal-silk-dupatta-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/6FAADF31-B587-4C54-B8AC-6C5AB8E48CB8.jpg?v=1779523439,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
red-ajrakh-mashru-silk-kurta-with-bandhani-handcrafted-modal-silk-dupatta-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/81C18677-6EBD-4AA0-89B1-C7A0E40CA710.jpg?v=1779523439,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
red-ajrakh-mashru-silk-kurta-with-bandhani-handcrafted-modal-silk-dupatta-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/8E1565A7-5808-41E6-8C93-AD83FB15F8D2.jpg?v=1779523439,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yellow-bottle-green-ajrakh-mashru-silk-kurta-with-bandhani-handcrafted-modal-silk-dupatta-copy,YELLOW & BOTTLE GREEN AJRAKH MASHRU SILK KURTA WITH BANDHANI HANDCRAFTED MODAL SILK DUPATTA,"<p> </p>
<p> </p>
<table width=""355"">
<tbody>
<tr>
<td width=""355"">YELLOW &amp; BOTTLE GREEN AJRAKH MASHRU SILK KURTA WITH BANDHANI HANDCRAFTED  MODAL  SILK DUPATTA
<p>FABRIC: 2.5 MTRS METER</p>
<p>Bottom :2.5 mtr</p>
<p>DUPATTA : 2.5 MTRS * 35''</p>
<p>shipping time 15/20 days</p>
<p>A SLIGHT DIFFERENCE IN SHADE COULD BE DUE TO THE CAMERA &amp; LIGHTS. EMBRACE THE IMPERFECTION !! HAPPY HANDLOOM</p>
<p>DRY CLEAN ONLY</p>
</td>
</tr>
</tbody>
</table>
<p> </p>",Weavekala,Uncategorized,"","MASHRU, Patola, Silk",true,Title,Default Title,,,,,,,,PATOLADUPATTA001221,490.0,shopify,1,deny,manual,4499.00,,true,true,,,,,57371418,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/B98B4648-651E-4E18-8BB3-52691D33296D.jpg?v=1779523110,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
yellow-bottle-green-ajrakh-mashru-silk-kurta-with-bandhani-handcrafted-modal-silk-dupatta-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/0C219F8A-3C71-4516-8DDC-60FD7EF90B0E.jpg?v=1779523110,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yellow-bottle-green-ajrakh-mashru-silk-kurta-with-bandhani-handcrafted-modal-silk-dupatta-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/73453CF5-5E69-43BD-B5A2-4727FDDC8212.jpg?v=1779523110,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yellow-bottle-green-ajrakh-mashru-silk-kurta-with-bandhani-handcrafted-modal-silk-dupatta-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/E014B247-2CF1-4597-9B5D-FB574738BB29.jpg?v=1779523111,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beige-ajrakh-mashru-silk-kurta-with-ajrakh-handcrafted-modal-silk-dupatta-copy,BEIGE AJRAKH MASHRU SILK KURTA WITH BANDHANI HANDCRAFTED MODAL SILK DUPATTA,"<p> </p>
<p> </p>
<table width=""355"">
<tbody>
<tr>
<td width=""355"">BEIGE AJRAKH MASHRU SILK KURTA WITH BANDHANI HANDCRAFTED  MODAL  SILK DUPATTA
<p>FABRIC: 2.5 MTRS METER</p>
<p>Bottom :2.5 mtr</p>
<p>DUPATTA : 2.5 MTRS * 35''</p>
<p>shipping time 15/20 days</p>
<p>A SLIGHT DIFFERENCE IN SHADE COULD BE DUE TO THE CAMERA &amp; LIGHTS. EMBRACE THE IMPERFECTION !! HAPPY HANDLOOM</p>
<p>DRY CLEAN ONLY</p>
</td>
</tr>
</tbody>
</table>
<p> </p>",Weavekala,Uncategorized,"","MASHRU, Patola, Silk",true,Title,Default Title,,,,,,,,PATOLADUPATTA001221,490.0,shopify,1,deny,manual,4499.00,,true,true,,,,,54848282,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/E020A1D4-1161-432D-9768-51B91A500BB3.jpg?v=1779521600,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
beige-ajrakh-mashru-silk-kurta-with-ajrakh-handcrafted-modal-silk-dupatta-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/45A67EFF-AA94-4B35-A611-DFFAFA93281C.jpg?v=1779521619,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beige-ajrakh-mashru-silk-kurta-with-ajrakh-handcrafted-modal-silk-dupatta-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/FE9CB8A2-9D44-4AD8-8549-8CE7C1D667C1.jpg?v=1779521619,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beige-ajrakh-mashru-silk-kurta-with-ajrakh-handcrafted-modal-silk-dupatta-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/A70F7793-0E75-4EC0-B796-68219B76CD8E.jpg?v=1779521600,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
red-gajji-silk-rai-bandhani-sari-copy,RED GAJJI SILK RAI BANDHANI  SARI,"<p>Red Shade Gajji silk rai bandhani  handknotted zari woven sari with blouse piece</p>
<p>size: 6.3mtrs</p>
<p>a slight difference in shade could be due to the camera &amp; lights. embrace the imperfection !! happy handloom</p>
<p>dry clean only</p>",Weavekala,,"","BANDHANI, Silk",true,Title,Default Title,,,,,,,,BANDHANISILKSARI 02-1,850.0,shopify,1,deny,manual,9999.00,,true,true,,,,,35154714,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/EFD3C3FF-084E-4A06-BF56-72AB4DCFD2E1.jpg?v=1779518880,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
red-gajji-silk-rai-bandhani-sari-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/5CBFB445-F44B-4834-B039-5782241767D5.jpg?v=1779518880,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
red-gajji-silk-rai-bandhani-sari-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/F6EF72EC-B518-483D-97C6-7DA4CE7292C0.jpg?v=1779518880,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
red-gajji-silk-rai-bandhani-sari-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/70B297FF-49E6-4123-9A01-BECF16CD4E55.jpg?v=1779518880,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
red-gajji-silk-rai-bandhani-sari-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/F5B48AB0-227B-43F6-84B8-31570FF7B2C0.jpg?v=1779518880,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
